order_id,order_date,region,sales_rep,product,category,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,customer_segment,payment_mode
ORD105795,2025-05-29,West,Vikram Singh,Wireless Mouse,Electronics,699,5,0.0,3495,0.0,3495.0,Online,UPI
ORD104546,2025-05-29,West,Vikram Singh,Wireless Mouse,Electronics,699,3,0.0,2097,0.0,2097.0,Retail,Cash
ORD103548,2025-05-29,Central,Devika Rao,Standing Desk,Furniture,12999,5,0.0,64995,0.0,64995.0,Corporate,UPI
ORD105488,2025-05-29,West,Ananya Iyer,USB-C Hub,Electronics,1299,1,5.0,1299,64.95,1234.05,Corporate,UPI
ORD102700,2025-05-30,Central,Arjun Kapoor,Yoga Mat,Fitness,899,1,5.0,899,44.95,854.05,Online,UPI
ORD103121,2025-05-30,North,Isha Verma,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,Credit Card
ORD100949,2025-05-30,East,Karan Malhotra,Office Chair,Furniture,6499,2,0.0,12998,0.0,12998.0,Online,Credit Card
ORD101043,2025-05-30,West,Vikram Singh,Notebook Set,Stationery,249,1,5.0,249,12.45,236.55,Retail,Credit Card
ORD100557,2025-05-30,North,Isha Verma,Fountain Pen,Stationery,399,7,5.0,2793,139.65,2653.35,Corporate,Debit Card
ORD102765,2025-05-30,West,Ananya Iyer,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,UPI
ORD101360,2025-05-30,West,Ananya Iyer,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Retail,Cash
ORD100895,2025-05-30,East,Karan Malhotra,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Retail,Credit Card
ORD102684,2025-05-30,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Retail,Debit Card
ORD102824,2025-05-31,North,Isha Verma,Wireless Mouse,Electronics,699,3,5.0,2097,104.85,1992.15,Corporate,Cash
ORD102849,2025-05-31,South,Priya Nair,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Retail,Net Banking
ORD105988,2025-05-31,Central,Devika Rao,Mechanical Keyboard,Electronics,2499,6,0.0,14994,0.0,14994.0,Corporate,UPI
ORD105399,2025-05-31,West,Vikram Singh,Yoga Mat,Fitness,899,1,15.0,899,134.85,764.15,Corporate,Cash
ORD100120,2025-05-31,East,Sneha Roy,Office Chair,Furniture,6499,6,5.0,38994,1949.7,37044.3,Retail,Net Banking
ORD103702,2025-05-31,East,Sneha Roy,Standing Desk,Furniture,12999,4,10.0,51996,5199.6,46796.4,Corporate,Net Banking
ORD104698,2025-05-31,South,Priya Nair,Office Chair,Furniture,6499,5,10.0,32495,3249.5,29245.5,Retail,UPI
ORD102922,2025-05-31,East,Sneha Roy,Bluetooth Speaker,Electronics,1899,2,20.0,3798,759.6,3038.4,Retail,UPI
ORD100057,2025-06-01,North,Aarav Shah,Dumbbell Set,Fitness,3499,6,0.0,20994,0.0,20994.0,Retail,UPI
ORD104231,2025-06-01,West,Vikram Singh,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Retail,Debit Card
ORD100489,2025-06-01,West,Vikram Singh,Notebook Set,Stationery,249,2,0.0,498,0.0,498.0,Online,Debit Card
ORD103233,2025-06-01,North,Aarav Shah,Dumbbell Set,Fitness,3499,7,0.0,24493,0.0,24493.0,Retail,Credit Card
ORD104961,2025-06-02,West,Ananya Iyer,Laptop Sleeve,Accessories,899,4,5.0,3596,179.8,3416.2,Retail,Cash
ORD100300,2025-06-02,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,Cash
ORD104155,2025-06-02,North,Isha Verma,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Retail,Debit Card
ORD102817,2025-06-02,West,Vikram Singh,Backpack,Accessories,1799,2,5.0,3598,179.9,3418.1,Online,Credit Card
ORD103811,2025-06-02,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,UPI
ORD105284,2025-06-02,East,Karan Malhotra,Water Bottle,Fitness,349,6,15.0,2094,314.1,1779.9,Corporate,UPI
ORD104950,2025-06-02,North,Isha Verma,Standing Desk,Furniture,12999,11,0.0,142989,0.0,142989.0,Retail,Credit Card
ORD105429,2025-06-02,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Online,Debit Card
ORD103960,2025-06-02,West,Vikram Singh,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Retail,Cash
ORD104367,2025-06-02,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Corporate,Credit Card
ORD103971,2025-06-03,Central,Devika Rao,Water Bottle,Fitness,349,1,5.0,349,17.45,331.55,Online,UPI
ORD101132,2025-06-03,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,UPI
ORD104190,2025-06-03,North,Aarav Shah,Backpack,Accessories,1799,3,0.0,5397,0.0,5397.0,Retail,Credit Card
ORD100729,2025-06-03,South,Rohan Mehta,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,UPI
ORD105152,2025-06-03,North,Isha Verma,Office Chair,Furniture,6499,3,15.0,19497,2924.55,16572.45,Retail,Debit Card
ORD100752,2025-06-03,South,Priya Nair,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Retail,Debit Card
ORD103568,2025-06-04,East,Sneha Roy,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Corporate,Net Banking
ORD103558,2025-06-04,North,Isha Verma,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Retail,UPI
ORD103789,2025-06-04,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Retail,Credit Card
ORD100573,2025-06-04,East,Karan Malhotra,Dumbbell Set,Fitness,3499,3,15.0,10497,1574.55,8922.45,Online,Cash
ORD103711,2025-06-04,East,Sneha Roy,Desk Lamp,Furniture,1099,7,5.0,7693,384.65,7308.35,Online,Credit Card
ORD104655,2025-06-04,West,Vikram Singh,Dumbbell Set,Fitness,3499,5,0.0,17495,0.0,17495.0,Retail,UPI
ORD100007,2025-06-04,North,Aarav Shah,Notebook Set,Stationery,249,1,10.0,249,24.9,224.1,Corporate,Debit Card
ORD100503,2025-06-04,Central,Devika Rao,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Corporate,Debit Card
ORD102789,2025-06-04,South,Priya Nair,Dumbbell Set,Fitness,3499,2,10.0,6998,699.8,6298.2,Retail,UPI
ORD105706,2025-06-04,Central,Arjun Kapoor,Notebook Set,Stationery,249,1,5.0,249,12.45,236.55,Retail,Debit Card
ORD101073,2025-06-05,East,Karan Malhotra,Laptop Sleeve,Accessories,899,6,10.0,5394,539.4,4854.6,Retail,Debit Card
ORD103543,2025-06-05,South,Priya Nair,Dumbbell Set,Fitness,3499,2,0.0,6998,0.0,6998.0,Online,Credit Card
ORD105464,2025-06-05,North,Aarav Shah,Fountain Pen,Stationery,399,1,10.0,399,39.9,359.1,Corporate,Credit Card
ORD101208,2025-06-05,East,Karan Malhotra,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Corporate,Credit Card
ORD102545,2025-06-05,South,Priya Nair,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Online,UPI
ORD102537,2025-06-06,North,Aarav Shah,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Retail,UPI
ORD104904,2025-06-06,West,Vikram Singh,Bluetooth Speaker,Electronics,1899,1,5.0,1899,94.95,1804.05,Retail,Debit Card
ORD100555,2025-06-06,South,Rohan Mehta,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,UPI
ORD103722,2025-06-06,East,Sneha Roy,Water Bottle,Fitness,349,3,10.0,1047,104.7,942.3,Online,Net Banking
ORD102208,2025-06-06,East,Sneha Roy,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Corporate,UPI
ORD103231,2025-06-06,East,Sneha Roy,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,Credit Card
ORD105578,2025-06-06,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,4,10.0,13996,1399.6,12596.4,Retail,Cash
ORD100292,2025-06-06,South,Priya Nair,Wireless Mouse,Electronics,699,2,10.0,1398,139.8,1258.2,Corporate,UPI
ORD104270,2025-06-07,East,Karan Malhotra,Dumbbell Set,Fitness,3499,2,5.0,6998,349.9,6648.1,Corporate,Cash
ORD104326,2025-06-07,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,6,0.0,14994,0.0,14994.0,Corporate,Credit Card
ORD104528,2025-06-07,Central,Arjun Kapoor,Laptop Sleeve,Accessories,899,3,10.0,2697,269.7,2427.3,Retail,Credit Card
ORD100134,2025-06-07,West,Ananya Iyer,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Retail,Credit Card
ORD101600,2025-06-07,West,Ananya Iyer,Notebook Set,Stationery,249,2,10.0,498,49.8,448.2,Online,Credit Card
ORD103190,2025-06-07,West,Vikram Singh,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Online,Credit Card
ORD105221,2025-06-07,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Corporate,Net Banking
ORD102785,2025-06-08,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Online,Net Banking
ORD104563,2025-06-08,East,Karan Malhotra,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Retail,Net Banking
ORD100029,2025-06-08,Central,Arjun Kapoor,Dumbbell Set,Fitness,3499,1,5.0,3499,174.95,3324.05,Retail,UPI
ORD101351,2025-06-08,East,Karan Malhotra,Standing Desk,Furniture,12999,2,0.0,25998,0.0,25998.0,Retail,Debit Card
ORD101652,2025-06-08,North,Aarav Shah,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Online,Credit Card
ORD101311,2025-06-08,North,Aarav Shah,Whiteboard,Stationery,1499,7,10.0,10493,1049.3,9443.7,Retail,Cash
ORD105219,2025-06-08,East,Sneha Roy,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Corporate,Debit Card
ORD102985,2025-06-08,West,Ananya Iyer,Notebook Set,Stationery,249,2,0.0,498,0.0,498.0,Online,Cash
ORD104799,2025-06-08,North,Isha Verma,Wireless Mouse,Electronics,699,2,,1398,0.0,1398.0,Retail,UPI
ORD102468,2025-06-08,East,Karan Malhotra,Standing Desk,Furniture,12999,5,0.0,64995,0.0,64995.0,Corporate,Debit Card
ORD103155,2025-06-08,Central,Arjun Kapoor,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,UPI
ORD101050,2025-06-09,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Online,UPI
ORD101457,2025-06-09,Central,Arjun Kapoor,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,UPI
ORD102124,2025-06-09,East,Sneha Roy,Fountain Pen,Stationery,399,2,15.0,798,119.7,678.3,Corporate,Credit Card
ORD101029,2025-06-09,Central,Arjun Kapoor,Mechanical Keyboard,Electronics,2499,3,10.0,7497,749.7,6747.3,Online,Debit Card
ORD103549,2025-06-09,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,7,10.0,7693,769.3,6923.7,Retail,UPI
ORD101027,2025-06-09,West,Ananya Iyer,Whiteboard,Stationery,1499,4,10.0,5996,599.6,5396.4,Retail,Cash
ORD105821,2025-06-09,East,Sneha Roy,Dumbbell Set,Fitness,3499,4,5.0,13996,699.8,13296.2,Online,Debit Card
ORD100111,2025-06-09,West,Ananya Iyer,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Corporate,UPI
ORD105889,2025-06-09,East,Karan Malhotra,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Corporate,UPI
ORD102120,2025-06-10,North,Isha Verma,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Retail,UPI
ORD102141,2025-06-10,North,Isha Verma,Notebook Set,Stationery,249,2,0.0,498,0.0,498.0,Online,Net Banking
ORD102245,2025-06-10,East,Sneha Roy,Standing Desk,Furniture,12999,3,0.0,38997,0.0,38997.0,Corporate,Debit Card
ORD103046,2025-06-10,North,Isha Verma,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,Cash
ORD101230,2025-06-10,North,Isha Verma,Bluetooth Speaker,Electronics,1899,2,10.0,3798,379.8,3418.2,Online,UPI
ORD100861,2025-06-10,West,Vikram Singh,Notebook Set,Stationery,249,8,10.0,1992,199.2,1792.8,Retail,Cash
ORD102431,2025-06-10,South,Rohan Mehta,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Online,Debit Card
ORD105827,2025-06-10,West,Vikram Singh,Yoga Mat,Fitness,899,2,0.0,1798,0.0,1798.0,Retail,UPI
ORD101104,2025-06-11,North,Isha Verma,Dumbbell Set,Fitness,3499,5,0.0,17495,0.0,17495.0,Retail,UPI
ORD101441,2025-06-11,North,Isha Verma,Office Chair,Furniture,6499,3,20.0,19497,3899.4,15597.6,Online,Cash
ORD101917,2025-06-11,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,2,10.0,3798,379.8,3418.2,Retail,Credit Card
ORD104524,2025-06-11,East,Sneha Roy,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD102521,2025-06-11,East,Sneha Roy,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,UPI
ORD100928,2025-06-12,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,4,15.0,9996,1499.4,8496.6,Online,Net Banking
ORD104196,2025-06-12,South,Priya Nair,Yoga Mat,Fitness,899,2,0.0,1798,0.0,1798.0,Corporate,Debit Card
ORD100255,2025-06-12,East,Karan Malhotra,Notebook Set,Stationery,249,6,0.0,1494,0.0,1494.0,Retail,Credit Card
ORD105413,2025-06-12,South,Rohan Mehta,Wireless Mouse,Electronics,699,1,0.0,699,0.0,699.0,Corporate,Credit Card
ORD101359,2025-06-12,West,Ananya Iyer,Mechanical Keyboard,Electronics,2499,1,15.0,2499,374.85,2124.15,Retail,Debit Card
ORD102456,2025-06-12,Central,Devika Rao,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,Credit Card
ORD103916,2025-06-12,South,Priya Nair,Bluetooth Speaker,Electronics,1899,3,0.0,5697,0.0,5697.0,Retail,UPI
ORD100592,2025-06-12,West,Vikram Singh,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,UPI
ORD103732,2025-06-12,Central,Devika Rao,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Online,Net Banking
ORD105453,2025-06-12,East,Sneha Roy,Notebook Set,Stationery,249,4,10.0,996,99.6,896.4,Retail,Debit Card
ORD101830,2025-06-12,South,Rohan Mehta,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Online,Credit Card
ORD101618,2025-06-12,Central,Arjun Kapoor,USB-C Hub,Electronics,1299,5,5.0,6495,324.75,6170.25,Corporate,UPI
ORD105759,2025-06-12,North,Isha Verma,Bluetooth Speaker,Electronics,1899,3,0.0,5697,0.0,5697.0,Corporate,Net Banking
ORD103458,2025-06-13,Central,Arjun Kapoor,USB-C Hub,Electronics,1299,1,15.0,1299,194.85,1104.15,Online,Debit Card
ORD102181,2025-06-13,South,Priya Nair,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Corporate,UPI
ORD101763,2025-06-13,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Online,UPI
ORD100867,2025-06-13,North,Isha Verma,Wireless Mouse,Electronics,699,5,0.0,3495,0.0,3495.0,Retail,UPI
ORD104536,2025-06-13,South,Priya Nair,Whiteboard,Stationery,1499,5,0.0,7495,0.0,7495.0,Retail,Debit Card
ORD103501,2025-06-13,North,Aarav Shah,Standing Desk,Furniture,12999,3,0.0,38997,0.0,38997.0,Corporate,Credit Card
ORD102689,2025-06-14,South,Rohan Mehta,Whiteboard,Stationery,1499,2,10.0,2998,299.8,2698.2,Online,Net Banking
ORD105220,2025-06-14,Central,Devika Rao,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,Credit Card
ORD101061,2025-06-14,North,Aarav Shah,Laptop Sleeve,Accessories,899,5,0.0,4495,0.0,4495.0,Corporate,Credit Card
ORD101109,2025-06-14,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,5,0.0,9495,0.0,9495.0,Retail,Net Banking
ORD103515,2025-06-14,East,Sneha Roy,Desk Lamp,Furniture,1099,10,5.0,10990,549.5,10440.5,Retail,UPI
ORD105150,2025-06-14,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Online,UPI
ORD105626,2025-06-14,West,Ananya Iyer,Yoga Mat,Fitness,899,1,10.0,899,89.9,809.1,Retail,UPI
ORD104493,2025-06-14,Central,Devika Rao,Laptop Sleeve,Accessories,899,6,10.0,5394,539.4,4854.6,Retail,Net Banking
ORD100997,2025-06-15,Central,Devika Rao,Wireless Mouse,Electronics,699,4,10.0,2796,279.6,2516.4,Online,Credit Card
ORD103935,2025-06-15,South,Priya Nair,Notebook Set,Stationery,249,1,5.0,249,12.45,236.55,Retail,Cash
ORD105712,2025-06-15,West,Vikram Singh,Office Chair,Furniture,6499,5,0.0,32495,0.0,32495.0,Retail,Credit Card
ORD104519,2025-06-15,West,Ananya Iyer,Yoga Mat,Fitness,899,4,10.0,3596,359.6,3236.4,Corporate,Credit Card
ORD102099,2025-06-15,West,Vikram Singh,Wireless Mouse,Electronics,699,4,5.0,2796,139.8,2656.2,Retail,Credit Card
ORD104575,2025-06-15,East,Sneha Roy,Desk Lamp,Furniture,1099,5,0.0,5495,0.0,5495.0,Retail,Credit Card
ORD105763,2025-06-15,East,Karan Malhotra,Desk Lamp,Furniture,1099,5,0.0,5495,0.0,5495.0,Corporate,Net Banking
ORD100876,2025-06-16,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,2,10.0,3798,379.8,3418.2,Retail,Cash
ORD105077,2025-06-16,East,Sneha Roy,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Corporate,Cash
ORD102069,2025-06-16,South,Rohan Mehta,Backpack,Accessories,1799,6,0.0,10794,0.0,10794.0,Retail,Credit Card
ORD100496,2025-06-16,West,Ananya Iyer,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Retail,Credit Card
ORD105943,2025-06-17,North,Aarav Shah,Notebook Set,Stationery,249,6,0.0,1494,0.0,1494.0,Retail,UPI
ORD105809,2025-06-17,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Online,Credit Card
ORD103895,2025-06-17,East,Karan Malhotra,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,Credit Card
ORD105567,2025-06-17,South,Priya Nair,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Online,UPI
ORD101442,2025-06-17,East,Karan Malhotra,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Debit Card
ORD102852,2025-06-17,South,Priya Nair,Fountain Pen,Stationery,399,2,5.0,798,39.9,758.1,Corporate,UPI
ORD105187,2025-06-17,East,Karan Malhotra,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Retail,UPI
ORD105052,2025-06-17,Central,Arjun Kapoor,Whiteboard,Stationery,1499,3,5.0,4497,224.85,4272.15,Online,UPI
ORD104139,2025-06-17,Central,Devika Rao,USB-C Hub,Electronics,1299,3,5.0,3897,194.85,3702.15,Corporate,Debit Card
ORD103699,2025-06-17,Central,Devika Rao,Yoga Mat,Fitness,899,2,10.0,1798,179.8,1618.2,Corporate,UPI
ORD104203,2025-06-17,Central,Arjun Kapoor,Backpack,Accessories,1799,4,0.0,7196,0.0,7196.0,Retail,UPI
ORD102881,2025-06-18,Central,Devika Rao,Office Chair,Furniture,6499,2,5.0,12998,649.9,12348.1,Retail,Debit Card
ORD103446,2025-06-18,North,Isha Verma,Mechanical Keyboard,Electronics,2499,7,0.0,17493,0.0,17493.0,Online,Credit Card
ORD101642,2025-06-18,West,Vikram Singh,Fountain Pen,Stationery,399,1,5.0,399,19.95,379.05,Online,Credit Card
ORD100786,2025-06-18,East,Karan Malhotra,Bluetooth Speaker,Electronics,1899,3,0.0,5697,0.0,5697.0,Corporate,UPI
ORD101664,2025-06-18,Central,Devika Rao,Wireless Mouse,Electronics,699,2,15.0,1398,209.7,1188.3,Retail,Credit Card
ORD102948,2025-06-18,West,Ananya Iyer,Fountain Pen,Stationery,399,5,10.0,1995,199.5,1795.5,Retail,UPI
ORD100971,2025-06-18,North,Isha Verma,Backpack,Accessories,1799,1,5.0,1799,89.95,1709.05,Online,Credit Card
ORD102931,2025-06-18,North,Aarav Shah,Laptop Sleeve,Accessories,899,3,5.0,2697,134.85,2562.15,Corporate,Cash
ORD103380,2025-06-19,Central,Arjun Kapoor,Notebook Set,Stationery,249,2,15.0,498,74.7,423.3,Corporate,Net Banking
ORD100298,2025-06-19,Central,Devika Rao,Water Bottle,Fitness,349,6,20.0,2094,418.8,1675.2,Retail,UPI
ORD101342,2025-06-19,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Retail,UPI
ORD105494,2025-06-19,South,Priya Nair,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,Net Banking
ORD100320,2025-06-19,Central,Arjun Kapoor,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Online,Credit Card
ORD102773,2025-06-19,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,7,0.0,17493,0.0,17493.0,Corporate,Cash
ORD102761,2025-06-20,East,Karan Malhotra,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Retail,Debit Card
ORD104985,2025-06-20,West,Vikram Singh,Office Chair,Furniture,6499,6,0.0,38994,0.0,38994.0,Retail,Credit Card
ORD100497,2025-06-20,North,Isha Verma,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Retail,UPI
ORD104436,2025-06-20,West,Vikram Singh,Backpack,Accessories,1799,5,0.0,8995,0.0,8995.0,Retail,UPI
ORD100186,2025-06-20,South,Priya Nair,Laptop Sleeve,Accessories,899,2,0.0,1798,0.0,1798.0,Online,Net Banking
ORD105159,2025-06-20,East,Sneha Roy,Fountain Pen,Stationery,399,2,15.0,798,119.7,678.3,Retail,Debit Card
ORD100643,2025-06-20,West,Vikram Singh,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Retail,Credit Card
ORD104339,2025-06-20,North,Aarav Shah,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Corporate,Net Banking
ORD104319,2025-06-20,West,Ananya Iyer,Fountain Pen,Stationery,399,4,0.0,1596,0.0,1596.0,Corporate,UPI
ORD101203,2025-06-20,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,Credit Card
ORD100720,2025-06-20,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Retail,UPI
ORD101160,2025-06-20,North,Isha Verma,Standing Desk,Furniture,12999,3,0.0,38997,0.0,38997.0,Retail,UPI
ORD103527,2025-06-20,East,Sneha Roy,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Corporate,Credit Card
ORD104374,2025-06-20,West,Vikram Singh,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Online,Credit Card
ORD101752,2025-06-20,West,Ananya Iyer,Standing Desk,Furniture,12999,1,5.0,12999,649.95,12349.05,Corporate,Credit Card
ORD101331,2025-06-20,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,UPI
ORD105479,2025-06-21,South,Rohan Mehta,Dumbbell Set,Fitness,3499,3,15.0,10497,1574.55,8922.45,Corporate,Debit Card
ORD103226,2025-06-21,Central,Devika Rao,Laptop Sleeve,Accessories,899,2,0.0,1798,0.0,1798.0,Retail,Credit Card
ORD102751,2025-06-21,West,Ananya Iyer,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Net Banking
ORD101555,2025-06-21,North,Isha Verma,Backpack,Accessories,1799,3,0.0,5397,0.0,5397.0,Retail,Debit Card
ORD100513,2025-06-21,South,Rohan Mehta,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Retail,Credit Card
ORD104504,2025-06-21,West,Ananya Iyer,Backpack,Accessories,1799,2,15.0,3598,539.7,3058.3,Online,Net Banking
ORD103670,2025-06-21,North,Isha Verma,Standing Desk,Furniture,12999,2,0.0,25998,0.0,25998.0,Online,Net Banking
ORD105871,2025-06-21,Central,Arjun Kapoor,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Online,Debit Card
ORD102004,2025-06-22,North,Aarav Shah,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Retail,Cash
ORD102739,2025-06-22,Central,Devika Rao,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Retail,Credit Card
ORD102445,2025-06-22,South,Priya Nair,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Retail,Cash
ORD101091,2025-06-22,East,Karan Malhotra,Fountain Pen,Stationery,399,4,5.0,1596,79.8,1516.2,Online,Debit Card
ORD103060,2025-06-22,South,Rohan Mehta,Whiteboard,Stationery,1499,3,5.0,4497,224.85,4272.15,Online,Credit Card
ORD104056,2025-06-22,North,Isha Verma,Yoga Mat,Fitness,899,6,0.0,5394,0.0,5394.0,Corporate,UPI
ORD102907,2025-06-22,South,Priya Nair,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Corporate,Credit Card
ORD103003,2025-06-23,East,Karan Malhotra,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Online,Net Banking
ORD105227,2025-06-23,South,Rohan Mehta,USB-C Hub,Electronics,1299,5,0.0,6495,0.0,6495.0,Online,Net Banking
ORD101157,2025-06-23,West,Vikram Singh,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Corporate,UPI
ORD103429,2025-06-23,West,Ananya Iyer,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Online,UPI
ORD102193,2025-06-23,North,Aarav Shah,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Retail,Net Banking
ORD101017,2025-06-23,North,Aarav Shah,Backpack,Accessories,1799,2,10.0,3598,359.8,3238.2,Corporate,UPI
ORD100260,2025-06-23,South,Priya Nair,USB-C Hub,Electronics,1299,8,0.0,10392,0.0,10392.0,Retail,Cash
ORD100296,2025-06-23,East,Sneha Roy,Notebook Set,Stationery,249,3,0.0,747,0.0,747.0,Retail,Credit Card
ORD100755,2025-06-23,West,Vikram Singh,Laptop Sleeve,Accessories,899,1,0.0,899,0.0,899.0,Retail,UPI
ORD101274,2025-06-23,North,Isha Verma,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Retail,UPI
ORD104899,2025-06-24,South,Priya Nair,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Retail,UPI
ORD104452,2025-06-24,West,Vikram Singh,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Retail,UPI
ORD100753,2025-06-24,North,Isha Verma,Laptop Sleeve,Accessories,899,2,0.0,1798,0.0,1798.0,Corporate,UPI
